mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained-wf2 float32,noise_snr10db,44,full,854,0.9836065573770492,1.0,0.7777777777777778,0.875,0.8742146233788752
retrained-wf2 int8,noise_snr10db,44,full,854,0.9859484777517564,1.0,0.8095238095238095,0.8947368421052632,0.8929873000072639
retrained-wf2 float32,noise_snr5db,44,full,854,0.968384074941452,1.0,0.5714285714285714,0.7272727272727273,0.7433486646008145
retrained-wf2 int8,noise_snr5db,44,full,854,0.968384074941452,1.0,0.5714285714285714,0.7272727272727273,0.7433486646008145
retrained-wf2 float32,clean,44,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,clean,44,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr30db,44,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr30db,44,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr20db,44,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 int8,noise_snr20db,44,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 float32,noise_snr10db,44,test,171,0.9766081871345029,1.0,0.6923076923076923,0.8181818181818182,0.8217138645621571
retrained-wf2 int8,noise_snr10db,44,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 float32,noise_snr5db,44,test,171,0.9590643274853801,1.0,0.46153846153846156,0.631578947368421,0.6647992493663346
retrained-wf2 int8,noise_snr5db,44,test,171,0.9590643274853801,1.0,0.46153846153846156,0.631578947368421,0.6647992493663346
retrained-wf2 float32,clean,45,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 int8,clean,45,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr30db,45,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 int8,noise_snr30db,45,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr20db,45,full,854,0.9953161592505855,1.0,0.9365079365079365,0.9672131147540983,0.9652957820742234
retrained-wf2 int8,noise_snr20db,45,full,854,0.9964871194379391,1.0,0.9523809523809523,0.975609756097561,0.9740546882410139
retrained-wf2 float32,noise_snr10db,45,full,854,0.9847775175644028,1.0,0.7936507936507936,0.8849557522123894,0.8836391410323561
retrained-wf2 int8,noise_snr10db,45,full,854,0.9871194379391101,1.0,0.8253968253968254,0.9043478260869565,0.9022615592542117
retrained-wf2 float32,noise_snr5db,45,full,854,0.9707259953161592,1.0,0.6031746031746031,0.7524752475247525,0.7646535091835739
retrained-wf2 int8,noise_snr5db,45,full,854,0.9695550351288056,1.0,0.5873015873015873,0.74,0.7540632938344043
retrained-wf2 float32,clean,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,clean,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr30db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr30db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr20db,45,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 int8,noise_snr20db,45,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 float32,noise_snr10db,45,test,171,0.9766081871345029,1.0,0.6923076923076923,0.8181818181818182,0.8217138645621571
retrained-wf2 int8,noise_snr10db,45,test,171,0.9766081871345029,1.0,0.6923076923076923,0.8181818181818182,0.8217138645621571
retrained-wf2 float32,noise_snr5db,45,test,171,0.9649122807017544,1.0,0.5384615384615384,0.7,0.7202511548611353
retrained-wf2 int8,noise_snr5db,45,test,171,0.9649122807017544,1.0,0.5384615384615384,0.7,0.7202511548611353
retrained-wf2 float32,clean,46,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 int8,clean,46,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr30db,46,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 int8,noise_snr30db,46,full,854,0.9988290398126464,0.984375,1.0,0.9921259842519685,0.9915293898687276
retrained-wf2 float32,noise_snr20db,46,full,854,0.9964871194379391,1.0,0.9523809523809523,0.975609756097561,0.9740546882410139
retrained-wf2 int8,noise_snr20db,46,full,854,0.9953161592505855,0.9836065573770492,0.9523809523809523,0.967741935483871,0.9653633930282662
retrained-wf2 float32,noise_snr10db,46,full,854,0.9847775175644028,1.0,0.7936507936507936,0.8849557522123894,0.8836391410323561
retrained-wf2 int8,noise_snr10db,46,full,854,0.9882903981264637,1.0,0.8412698412698413,0.9137931034482759,0.9114642596858638
retrained-wf2 float32,noise_snr5db,46,full,854,0.9742388758782201,1.0,0.6507936507936508,0.7884615384615384,0.7957279676476451
retrained-wf2 int8,noise_snr5db,46,full,854,0.9730679156908665,1.0,0.6349206349206349,0.7766990291262136,0.7854811372532232
retrained-wf2 float32,clean,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,clean,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr30db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr30db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr20db,46,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 int8,noise_snr20db,46,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 float32,noise_snr10db,46,test,171,0.9824561403508771,1.0,0.7692307692307693,0.8695652173913043,0.8688482471849771
retrained-wf2 int8,noise_snr10db,46,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 float32,noise_snr5db,46,test,171,0.9590643274853801,1.0,0.46153846153846156,0.631578947368421,0.6647992493663346
retrained-wf2 int8,noise_snr5db,46,test,171,0.9590643274853801,1.0,0.46153846153846156,0.631578947368421,0.6647992493663346
