mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained int8,noise_snr10db,43,test,171,0.8596491228070176,0.28,0.5384615384615384,0.3684210526315789,0.3184709571010621
retrained float32,noise_snr5db,43,test,171,0.8713450292397661,0.09090909090909091,0.07692307692307693,0.08333333333333333,0.01472656565052007
retrained int8,noise_snr5db,43,test,171,0.8538011695906432,0.07142857142857142,0.07692307692307693,0.07407407407407407,-0.005177005441727244
retrained float32,clean,44,full,854,0.9824355971896955,0.8076923076923077,1.0,0.8936170212765957,0.8901549111402427
retrained int8,clean,44,full,854,0.9648711943793911,0.6774193548387096,1.0,0.8076923076923077,0.8072961606899921
retrained float32,noise_snr30db,44,full,854,0.9613583138173302,0.6744186046511628,0.9206349206349206,0.7785234899328859,0.7689322687469
retrained int8,noise_snr30db,44,full,854,0.936768149882904,0.5412844036697247,0.9365079365079365,0.686046511627907,0.6841148308713045
retrained float32,noise_snr20db,44,full,854,0.8864168618266979,0.36507936507936506,0.7301587301587301,0.48677248677248675,0.4636311962656131
retrained int8,noise_snr20db,44,full,854,0.8782201405152225,0.34814814814814815,0.746031746031746,0.47474747474747475,0.4548315007267046
retrained float32,noise_snr10db,44,full,854,0.8278688524590164,0.13793103448275862,0.25396825396825395,0.1787709497206704,0.09731240289302523
retrained int8,noise_snr10db,44,full,854,0.8302107728337237,0.1796875,0.36507936507936506,0.24083769633507854,0.17013816073215193
retrained float32,noise_snr5db,44,full,854,0.8512880562060889,0.07894736842105263,0.09523809523809523,0.08633093525179857,0.006189907602168915
retrained int8,noise_snr5db,44,full,854,0.8454332552693209,0.08433734939759036,0.1111111111111111,0.0958904109589041,0.013263467147368146
retrained float32,clean,44,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained int8,clean,44,test,171,0.9824561403508771,0.8125,1.0,0.896551724137931,0.8927893283469098
retrained float32,noise_snr30db,44,test,171,0.9766081871345029,0.7647058823529411,1.0,0.8666666666666667,0.8633343730917514
retrained int8,noise_snr30db,44,test,171,0.9473684210526315,0.5909090909090909,1.0,0.7428571428571429,0.7464916023057483
retrained float32,noise_snr20db,44,test,171,0.9005847953216374,0.4166666666666667,0.7692307692307693,0.5405405405405406,0.5193291060840397
retrained int8,noise_snr20db,44,test,171,0.8888888888888888,0.38461538461538464,0.7692307692307693,0.5128205128205128,0.4930412055575889
retrained float32,noise_snr10db,44,test,171,0.8596491228070176,0.2608695652173913,0.46153846153846156,0.3333333333333333,0.2749409415010612
retrained int8,noise_snr10db,44,test,171,0.8654970760233918,0.3076923076923077,0.6153846153846154,0.41025641025641024,0.37014026364746105
retrained float32,noise_snr5db,44,test,171,0.8596491228070176,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0009737098344693282
retrained int8,noise_snr5db,44,test,171,0.847953216374269,0.06666666666666667,0.07692307692307693,0.07142857142857142,-0.010947201030228
retrained float32,clean,45,full,854,0.9824355971896955,0.8076923076923077,1.0,0.8936170212765957,0.8901549111402427
retrained int8,clean,45,full,854,0.9648711943793911,0.6774193548387096,1.0,0.8076923076923077,0.8072961606899921
retrained float32,noise_snr30db,45,full,854,0.9625292740046838,0.6781609195402298,0.9365079365079365,0.7866666666666666,0.7787156017329674
retrained int8,noise_snr30db,45,full,854,0.936768149882904,0.5405405405405406,0.9523809523809523,0.6896551724137931,0.6901911998343847
retrained float32,noise_snr20db,45,full,854,0.8852459016393442,0.36,0.7142857142857143,0.4787234042553192,0.4534245189492457
retrained int8,noise_snr20db,45,full,854,0.8782201405152225,0.34814814814814815,0.746031746031746,0.47474747474747475,0.4548315007267046
retrained float32,noise_snr10db,45,full,854,0.8384074941451991,0.168141592920354,0.30158730158730157,0.2159090909090909,0.140983566997081
retrained int8,noise_snr10db,45,full,854,0.8278688524590164,0.17692307692307693,0.36507936507936506,0.23834196891191708,0.1672175529167446
retrained float32,noise_snr5db,45,full,854,0.8372365339578455,0.05813953488372093,0.07936507936507936,0.06711409395973154,-0.020010297060376325
retrained int8,noise_snr5db,45,full,854,0.8360655737704918,0.08602150537634409,0.12698412698412698,0.10256410256410256,0.016384021950052403
retrained float32,clean,45,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained int8,clean,45,test,171,0.9824561403508771,0.8125,1.0,0.896551724137931,0.8927893283469098
retrained float32,noise_snr30db,45,test,171,0.9766081871345029,0.7647058823529411,1.0,0.8666666666666667,0.8633343730917514
retrained int8,noise_snr30db,45,test,171,0.9415204678362573,0.5652173913043478,1.0,0.7222222222222222,0.7276291216616805
retrained float32,noise_snr20db,45,test,171,0.9181286549707602,0.47619047619047616,0.7692307692307693,0.5882352941176471,0.5649386289431004
retrained int8,noise_snr20db,45,test,171,0.8947368421052632,0.4,0.7692307692307693,0.5263157894736842,0.5058282976891869
retrained float32,noise_snr10db,45,test,171,0.8654970760233918,0.2916666666666667,0.5384615384615384,0.3783783783783784,0.32875984183431695
retrained int8,noise_snr10db,45,test,171,0.8538011695906432,0.3,0.6923076923076923,0.4186046511627907,0.38980699248729583
retrained float32,noise_snr5db,45,test,171,0.847953216374269,0.06666666666666667,0.07692307692307693,0.07142857142857142,-0.010947201030228
retrained int8,noise_snr5db,45,test,171,0.8538011695906432,0.125,0.15384615384615385,0.13793103448275862,0.05937159801413693
retrained float32,clean,46,full,854,0.9824355971896955,0.8076923076923077,1.0,0.8936170212765957,0.8901549111402427
retrained int8,clean,46,full,854,0.9648711943793911,0.6774193548387096,1.0,0.8076923076923077,0.8072961606899921
retrained float32,noise_snr30db,46,full,854,0.9566744730679156,0.6444444444444445,0.9206349206349206,0.7581699346405228,0.7493107790212861
retrained int8,noise_snr30db,46,full,854,0.9332552693208431,0.5267857142857143,0.9365079365079365,0.6742857142857143,0.6733164245822444
retrained float32,noise_snr20db,46,full,854,0.882903981264637,0.352,0.6984126984126984,0.46808510638297873,0.44075148542993114
retrained int8,noise_snr20db,46,full,854,0.8793911007025761,0.3484848484848485,0.7301587301587301,0.4717948717948718,0.4493648284873293
retrained float32,noise_snr10db,46,full,854,0.8454332552693209,0.17757009345794392,0.30158730158730157,0.2235294117647059,0.15028880422662433
retrained int8,noise_snr10db,46,full,854,0.8313817330210773,0.17073170731707318,0.3333333333333333,0.22580645161290322,0.1521567672742152
retrained float32,noise_snr5db,46,full,854,0.8512880562060889,0.07894736842105263,0.09523809523809523,0.08633093525179857,0.006189907602168915
retrained int8,noise_snr5db,46,full,854,0.8430913348946136,0.09195402298850575,0.12698412698412698,0.10666666666666667,0.023428232444966904
retrained float32,clean,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained int8,clean,46,test,171,0.9824561403508771,0.8125,1.0,0.896551724137931,0.8927893283469098
retrained float32,noise_snr30db,46,test,171,0.9649122807017544,0.6842105263157895,1.0,0.8125,0.8113124232385857
retrained int8,noise_snr30db,46,test,171,0.9415204678362573,0.5652173913043478,1.0,0.7222222222222222,0.7276291216616805
retrained float32,noise_snr20db,46,test,171,0.9005847953216374,0.4166666666666667,0.7692307692307693,0.5405405405405406,0.5193291060840397
retrained int8,noise_snr20db,46,test,171,0.8947368421052632,0.4,0.7692307692307693,0.5263157894736842,0.5058282976891869
retrained float32,noise_snr10db,46,test,171,0.8713450292397661,0.2857142857142857,0.46153846153846156,0.35294117647058826,0.2960325592165307
retrained int8,noise_snr10db,46,test,171,0.8654970760233918,0.2916666666666667,0.5384615384615384,0.3783783783783784,0.32875984183431695
retrained float32,noise_snr5db,46,test,171,0.8713450292397661,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.08422590068159688
retrained int8,noise_snr5db,46,test,171,0.8654970760233918,0.14285714285714285,0.15384615384615385,0.14814814814814814,0.07530189733421447
